iter	Logloss
193	0.5177055895
194	0.5176151813
195	0.5175753046
196	0.517354157
197	0.5173378865
198	0.5172054877
199	0.5171185101
200	0.5170369618
201	0.5169491278
202	0.5168571085
203	0.5165651478
204	0.5164188935
205	0.5163229875
206	0.5162487866
207	0.5161743912
208	0.5158299198
209	0.5157667819
210	0.5156626977
211	0.5155660963
212	0.515439683
213	0.5153719692
214	0.5152983846
215	0.5151613453
216	0.5150693802
217	0.5149757494
218	0.5149151779
219	0.5148447773
220	0.5146987645
221	0.5146406256
222	0.5145873273
223	0.5145010493
224	0.5144329832
225	0.5142361264
226	0.5141863869
227	0.5140820226
228	0.5139969205
229	0.513867752
230	0.5137489304
231	0.5136999393
232	0.513619634
233	0.5134949616
234	0.5134890902
235	0.5133927048
236	0.5132972777
237	0.5132505303
238	0.5130629309
239	0.512984469
240	0.5129074875
241	0.5128410108
242	0.5127423395
243	0.5126491836
244	0.5125427962
245	0.5124229649
246	0.5123845362
247	0.5123031135
248	0.5122075785
249	0.5120548175
250	0.5119887927
251	0.5119343685
252	0.5118871029
253	0.5116126234
254	0.5115569286
255	0.5115063898
256	0.5114336415
257	0.5113524481
258	0.5111927344
259	0.5111072446
260	0.5110338371
261	0.511008235
262	0.5109685437
263	0.510882029
264	0.5108232633
265	0.5107554483
266	0.5107038789
267	0.51061451
268	0.5104199531
269	0.5104015613
270	0.5102830725
271	0.5102088525
272	0.5100949452
273	0.5099987039
274	0.5099547166
275	0.5098269804
276	0.5097202409
277	0.5096508186
278	0.5094644668
279	0.5093777918
280	0.5093130196
281	0.5092041889
282	0.5091088556
283	0.5090428119
284	0.5089695329
285	0.5088918679
286	0.5088216982
287	0.5087904594
288	0.5087505454
289	0.5087136011
290	0.5086325371
291	0.5085913916
292	0.508498308
293	0.5083813945
294	0.5082928041
295	0.5082124689
296	0.5079844308
297	0.5079187493
298	0.5078262635
299	0.5077592644
300	0.5076862552
301	0.507630807
302	0.507574233
303	0.5075424789
304	0.5074570282
305	0.5073496718
306	0.5072834541
307	0.5072407139
308	0.5071104533
309	0.5070475815
310	0.5069236269
311	0.5068516155
312	0.5067723274
313	0.5066891891
314	0.5066462816
315	0.5065866078
316	0.506501109
317	0.5063866813
318	0.5063597082
319	0.5062914295
320	0.5062436187
321	0.5061225793
322	0.5060824284
323	0.5059996391
324	0.5059263699
325	0.505840579
326	0.5057835022
327	0.5056822571
328	0.5055858941
329	0.5055046043
330	0.5054502779
331	0.5054031222
332	0.5053155731
333	0.5052632445
334	0.5051793878
335	0.5051402743
336	0.505056603
337	0.5050024632
338	0.5049529476
339	0.5048931376
340	0.5048273249
341	0.5046573503
342	0.5045965459
343	0.5045817873
344	0.5045222381
345	0.504455367
346	0.5044107342
347	0.5043373897
348	0.5043022759
349	0.5041791385
350	0.5041316704
351	0.5040645887
352	0.5040205211
353	0.503971836
354	0.5039114183
355	0.5038002467
356	0.5037467682
357	0.5036453359
358	0.5035736937
359	0.5034594972
360	0.5033790064
361	0.5033167024
362	0.5032549774
363	0.5031783007
364	0.5030946712
365	0.5030319024
366	0.5028769067
367	0.5027667992
368	0.5027344439
369	0.5026650614
370	0.5026014499
371	0.5025203481
372	0.5024335176
373	0.5023512751
374	0.5023084239
375	0.5022125118
376	0.5021521677
377	0.5020798888
378	0.5020483159
379	0.5019852874
380	0.5019282035
381	0.5018316184
382	0.5017488278
383	0.5016911826
384	0.5016514886
385	0.5015877782
386	0.5014813534
387	0.5014101415
388	0.5013244076
389	0.5012381495
390	0.5011752018
391	0.5010848541
392	0.5008827308
393	0.5008022594
394	0.5007023492
395	0.500647107
396	0.5005511521
397	0.5004790508
398	0.5004276769
399	0.500338023
400	0.5002773242
401	0.5001771308
402	0.5001278589
403	0.5000512505
404	0.4999642149
405	0.4999237669
406	0.4998001789
407	0.4997703766
408	0.4996529641
409	0.4995996406
410	0.4995162802
411	0.4994759873
412	0.4993847566
413	0.4993039716
414	0.499258876
415	0.4991797781
416	0.4991423654
417	0.4990743613
418	0.4989953664
419	0.4989345129
420	0.4988778417
421	0.4987860752
422	0.4986516418
423	0.4985519284
424	0.498429018
425	0.4983053355
426	0.4982430852
427	0.4981817462
428	0.4981030766
429	0.4980018578
430	0.4979357227
431	0.4978631122
432	0.4978067306
433	0.4977331241
434	0.4976870767
435	0.4976441686
436	0.4975908368
437	0.4975327558
438	0.4973562745
439	0.4972607524
440	0.4971793152
441	0.4971043488
442	0.497023569
443	0.4969666138
444	0.4968766567
445	0.4967503823
446	0.4966643861
447	0.4965870065
448	0.4965349675
449	0.4964837646
450	0.4964082883
451	0.4962189939
452	0.4961355669
453	0.4960565511
454	0.4959968813
455	0.4959149571
456	0.4957736137
457	0.495713202
458	0.4956805668
459	0.4955593811
460	0.4954884734
461	0.4954303435
462	0.4953386993
463	0.4952609197
464	0.4951868666
465	0.4951006409
466	0.4949854807
467	0.4948799224
468	0.4948049376
469	0.4947053772
470	0.4945908123
471	0.4945072292
472	0.4943864372
473	0.4943113672
474	0.4942398199
475	0.4941553919
476	0.4940131555
477	0.493946839
478	0.4938591177
479	0.4937819822
480	0.4936815744
481	0.4935901724
482	0.4934969968
483	0.4934062772
484	0.4933472761
485	0.4932244857
486	0.4931317756
487	0.4930239987
488	0.492922588
489	0.4928302198
490	0.4927626446
491	0.4926126674
492	0.4925380697
493	0.4924654205
494	0.4923896829
495	0.4922720592
496	0.4921816147
497	0.4921145969
498	0.4920311357
499	0.4919241273
500	0.4917838041
501	0.4916697846
502	0.4915628532
503	0.4914411501
504	0.4913390686
505	0.4912748379
506	0.4911974934
507	0.4910491426
508	0.4909849149
509	0.4909062299
510	0.4908134493
511	0.4907494311
512	0.4906568986
513	0.490586607
514	0.4905315349
515	0.490458715
516	0.4903987854
517	0.4902775233
518	0.4901825182
519	0.4901048107
520	0.4900003673
521	0.4898802267
522	0.4898150779
523	0.489740837
524	0.4896470537
525	0.4895816584
526	0.4895233292
527	0.4894143907
528	0.4893226332
529	0.4892637505
530	0.4891111704
531	0.4890269722
532	0.488947463
533	0.4888789639
534	0.4887796997
535	0.4886543671
536	0.488566719
537	0.4885019587
538	0.4884137065
539	0.4883177789
540	0.4882133942
541	0.4880907445
542	0.4880028219
543	0.4879085194
544	0.4878227709
545	0.4877103117
546	0.4876221588
547	0.4875306857
548	0.4874388185
549	0.4873619961
550	0.4872435227
551	0.4871771342
552	0.4870872599
553	0.4870059745
554	0.4869152815
555	0.4868366284
556	0.4867625874
557	0.4866947715
558	0.4866068275
559	0.4865020947
560	0.4864119525
561	0.486323515
562	0.4862581674
563	0.4862161623
564	0.4861497761
565	0.4861063512
566	0.4860532052
567	0.4859621408
568	0.4859092709
569	0.4858303564
570	0.4857515357
571	0.4856436181
572	0.4855727885
573	0.4855081132
574	0.4854623256
575	0.4853490788
576	0.4852544949
577	0.4851677407
578	0.485087629
579	0.4849890355
580	0.484906073
581	0.4848167946
582	0.4847099445
583	0.4846279045
584	0.4845555449
585	0.4844841697
586	0.4843902849
587	0.4843153873
588	0.4842076477
589	0.4841447456
590	0.4840679146
591	0.4839920086
592	0.4839143179
593	0.4838242068
594	0.4837546296
595	0.4836688899
596	0.4835798504
597	0.4834965485
598	0.4834407681
599	0.4833970179
600	0.483326615
601	0.4832240435
602	0.4831714314
603	0.4831069276
604	0.4830378221
605	0.4829586104
606	0.482913231
607	0.4828021374
608	0.4827229827
609	0.4826320402
610	0.4825601326
611	0.4824785976
612	0.4824022664
613	0.4823242914
614	0.4822514454
615	0.4821742682
616	0.4820988301
617	0.4819783406
618	0.4818949203
619	0.4818162708
620	0.4817137231
621	0.4816140104
622	0.4815343416
623	0.4814378237
624	0.4813534514
625	0.4812698138
626	0.481196801
627	0.4811212921
628	0.4810594623
629	0.4809901411
630	0.4809240174
631	0.4808575924
632	0.4807767623
633	0.480740115
634	0.4806471038
635	0.4805733639
636	0.4805180878
637	0.4804179571
638	0.4802907327
639	0.4802486955
640	0.4802117723
641	0.4801335369
642	0.4800555261
643	0.4799828807
644	0.4798901094
645	0.4797507493
646	0.4796901273
647	0.4795586336
648	0.4794983031
649	0.4794092114
650	0.4793300089
651	0.4792887586
652	0.479213781
653	0.479163055
654	0.4790384089
655	0.4789796677
656	0.4789236906
657	0.4788511448
658	0.4787974819
659	0.4787356241
660	0.4786553983
661	0.4785884564
662	0.4785105452
663	0.4784406921
664	0.478397485
665	0.4783306905
666	0.4782466572
667	0.4781443799
668	0.4780749474
669	0.477999527
670	0.4779094101
671	0.4778461328
672	0.4777864579
673	0.4777482663
674	0.4776791339
675	0.4776286329
676	0.4775514908
677	0.4774818196
678	0.4773990787
679	0.4773260226
680	0.4772573004
681	0.4772110717
682	0.4771342844
683	0.4770541295
684	0.4769875985
685	0.4769492916
686	0.4768514894
687	0.4768047846
688	0.4767327166
689	0.4766206627
690	0.4765520406
691	0.4764827461
692	0.4764002273
693	0.4763268783
694	0.4762393921
695	0.4761712282
696	0.4761178141
697	0.4760507513
698	0.4759721003
699	0.4758746488
700	0.4758358575
701	0.4757734504
702	0.4757068606
703	0.4756368282
704	0.4755895606
705	0.4755244952
706	0.4754607533
707	0.4753947889
708	0.4753164731
709	0.4752450901
710	0.4751853898
711	0.4751111738
712	0.4750223672
713	0.4749669914
714	0.4749058451
715	0.4748377571
716	0.4747907619
717	0.4747136928
718	0.4746379774
719	0.4745208486
720	0.4744288551
721	0.4743915141
722	0.4743301794
723	0.474265686
724	0.4741895539
725	0.4741241052
726	0.4740789803
727	0.4739979803
728	0.4739359795
729	0.4738595316
730	0.4737839088
731	0.4737073811
732	0.4736039482
733	0.4734758738
734	0.4733987254
735	0.4733250956
736	0.4732674581
737	0.4732316559
738	0.4731663808
739	0.4731006362
740	0.4730077291
741	0.4729481874
742	0.4728807104
743	0.4728300942
744	0.4727667341
745	0.4726968216
746	0.4726465643
747	0.4726034132
748	0.4725499723
749	0.4724848012
750	0.472396516
751	0.4723230071
752	0.472256763
753	0.4721977075
754	0.4721253654
755	0.4720603661
756	0.4719749045
757	0.471893401
758	0.471829916
759	0.4716728808
760	0.4716056619
761	0.4715383442
762	0.4714936411
763	0.4714213142
764	0.4713529468
765	0.4712641215
766	0.4711738575
767	0.4711009283
768	0.4709811406
769	0.4709423507
770	0.4708723303
771	0.4708276362
772	0.4707663332
773	0.4707068553
774	0.4706322861
775	0.4706005672
776	0.4705589472
777	0.4704816073
778	0.4704453306
779	0.4703830625
780	0.4702978238
781	0.4701270783
782	0.4700427893
783	0.4699819123
784	0.4699244739
785	0.4698675988
786	0.4697945751
787	0.4697508348
788	0.4696906081
789	0.4696190827
790	0.4695358018
791	0.469455269
792	0.4693969185
793	0.4693286703
794	0.4692567753
795	0.4692243214
796	0.4691617632
797	0.4691272011
798	0.4690517908
799	0.4689784506
800	0.468915233
801	0.4688456611
802	0.4687845644
803	0.4687276899
804	0.4686753669
805	0.4685667046
806	0.4685176642
807	0.4684558182
808	0.4683874501
809	0.4683278819
810	0.4682347366
811	0.4681714997
812	0.4680842893
813	0.4680375677
814	0.4679726736
815	0.4678929163
816	0.467820781
817	0.4677298347
818	0.4676622029
819	0.4675720588
820	0.4675102366
821	0.4674566807
822	0.4673850509
823	0.4673521604
824	0.4672421008
825	0.4672144036
826	0.4671503182
827	0.4670879817
828	0.4670582888
829	0.4669954955
830	0.4669479187
831	0.4669107353
832	0.4668689864
833	0.4667601038
834	0.466699545
835	0.4666299072
836	0.4665955451
837	0.4665351909
838	0.4665011258
839	0.4664499166
840	0.4663795689
841	0.4663249493
842	0.4662829485
843	0.4662171767
844	0.466143232
845	0.466091306
846	0.4660103282
847	0.4659101098
848	0.4658313669
849	0.4657916554
850	0.4657438404
851	0.465674078
852	0.4656404915
853	0.4655570149
854	0.4655248115
855	0.465476642
856	0.4654139889
857	0.4653742257
858	0.4653096175
859	0.4652656239
860	0.4651941127
861	0.4651305888
862	0.4650900978
863	0.4649859622
864	0.4649305022
865	0.464867345
866	0.4647852135
867	0.4647174177
868	0.4645590901
869	0.464496726
870	0.4644347636
871	0.4643361724
872	0.4642836842
873	0.4642501963
874	0.4641823765
875	0.4641202555
876	0.4640641761
877	0.4639875811
878	0.4639192869
879	0.4638730674
880	0.463827273
881	0.463765247
882	0.4637078995
883	0.4636524606
884	0.4635866969
885	0.4635189758
886	0.4634604672
887	0.4633926296
888	0.4633290261
889	0.4632667915
890	0.4632147301
891	0.4631545502
892	0.4630843565
893	0.4630206413
894	0.4629660945
895	0.4628892113
896	0.4628467571
897	0.4626994617
898	0.4626110144
899	0.4625611174
900	0.4625076092
901	0.4624528998
902	0.4623826418
903	0.4623109815
904	0.4622801991
905	0.4622278669
906	0.4621542772
907	0.4620957912
908	0.4620189236
909	0.4619380519
910	0.4618821789
911	0.4618166695
912	0.4617406761
913	0.4616913717
914	0.4616329061
915	0.4615575886
916	0.4615065555
917	0.46144545
918	0.4613856825
919	0.4613320609
920	0.4612520385
921	0.4612058788
922	0.4611255517
923	0.4610523938
924	0.4610230098
925	0.4609859645
926	0.4609249624
927	0.460874878
928	0.4608390677
929	0.4607626518
930	0.4606971904
931	0.4606439123
932	0.4605772457
933	0.4605262741
934	0.4604741967
935	0.4604265168
936	0.4603632503
937	0.4603107048
938	0.4602565627
939	0.4602077293
940	0.4601343468
941	0.4600568078
942	0.459971317
943	0.4599246368
944	0.4598802362
945	0.4598195858
946	0.4597725525
947	0.4597327054
948	0.4596831197
949	0.4596296757
950	0.4595805562
951	0.4595413182
952	0.4594836257
953	0.4594096319
954	0.4593358722
955	0.4592740732
956	0.4591973176
957	0.459124158
958	0.459060588
959	0.4589852648
960	0.4589416176
961	0.4588769692
962	0.4588189017
963	0.4587810632
964	0.4587052288
965	0.458636709
966	0.4585894871
967	0.4585321402
968	0.4584104329
969	0.4583519107
970	0.4583221841
971	0.4582587145
972	0.4582029395
973	0.4581487508
974	0.4581076943
975	0.4580547116
976	0.4579897262
977	0.4579542813
978	0.4579158905
979	0.4578800623
980	0.4578178692
981	0.4577575478
982	0.4577304
983	0.4576782797
984	0.45761408
985	0.4575242377
986	0.4574664786
987	0.4574115089
988	0.4573547815
989	0.4572856979
990	0.4572500133
991	0.4571874578
992	0.4571380709
993	0.4570835266
994	0.4570310026
995	0.4569544379
996	0.4568950531
997	0.4567677454
998	0.4567104391
999	0.4566625676
